OBJECTID,ORIG_FID,ID,FEATTYP,FT,F_JNCTID,F_JNCTTYP,T_JNCTID,T_JNCTTYP,PJ,METERS,FRC,NETCLASS,NETBCLASS,NET2CLASS,SOL,NAMETYP,CHARGE,SHIELDNUM,RTETYP,RTEDIR,RTEDIRVD,PROCSTAT,FOW,SLIPRD,FREEWAY,BACKRD,TOLLRD,RDCOND,STUBBLE,PRIVATERD,CONSTATUS,ONEWAY,F_BP,T_BP,F_ELEV,T_ELEV,KPH,MINUTES,POSACCUR,CARRIAGE,LANES,RAMP,ADAS,TRANS,DYNSPEED,SPEEDCAT,NTHRUTRAF,ROUGHRD,PARTSTRUC,STATE,FULLNAME,PREFIX,PRETYPE,NAME,TYPE,SUFFIX,NAME_DIR,NAMELC,GIS_PRC_DT,recovery_zone,unique_ID,max_2017,max_2018,max_2020,max_2021,max_2017_scaled,max_2018_scaled,max_2020_scaled,max_2021_scaled,X_coord,Y_coord,four_year_avg,four_year_avg_scaled,pct_suitable_2021,UTM_X,UTM_Y,Shape_Length,Shape_Area,surveyed_2022,num_birds_2022
824,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALK,RD,,,,07/22/2019,2,845,5,8,7,8,0.5000000,0.7940000,0.6960000,0.7940000,-123.0778275,44.3859367,7.0000000,0.8170588,0.1502468,493800.7812500,4914742.5000000,1256.637061435917303,125663.706143591727596,0,
825,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELAH SPRINGS,DR,NE,,,07/22/2019,1,847,5,6,7,6,0.5000000,0.5980000,0.6960000,0.5980000,-122.8515930,44.9811630,6.0000000,0.7017647,0.0000000,511700.2812500,4980868.5000000,1256.637061435917303,125663.706143591727596,0,
826,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELAH SPRINGS,DR,NE,,,07/22/2019,1,848,6,6,8,6,0.5980000,0.5980000,0.7940000,0.5980000,-122.8438568,44.9827652,6.5000000,0.7594118,0.0000000,512309.9062500,4981047.5000000,1256.637061435917303,125663.706143591727596,0,
827,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELAH SPRINGS,DR,NE,,,07/22/2019,1,849,6,7,6,6,0.5980000,0.6960000,0.5980000,0.5980000,-122.8360596,44.9842720,6.2500000,0.7305883,0.0000000,512924.7500000,4981216.5000000,1256.637061435917303,125663.706143591727596,0,
828,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELAH SPRINGS,DR,NE,,,07/22/2019,1,850,8,7,6,7,0.7940000,0.6960000,0.5980000,0.6960000,-122.8278122,44.9843216,7.0000000,0.8170588,0.0000000,513574.5937500,4981223.0000000,1256.637061435917303,125663.706143591727596,0,
829,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEORIA,RD,,,,07/22/2019,2,851,5,6,6,8,0.5000000,0.5980000,0.5980000,0.7940000,-123.2002792,44.3768234,6.2500000,0.7305883,0.2984813,484044.6562500,4913746.5000000,1256.637061435917303,125663.706143591727596,0,
830,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEORIA,RD,,,,07/22/2019,2,852,7,8,5,8,0.6960000,0.7940000,0.5000000,0.7940000,-123.2027435,44.3823853,7.0000000,0.8170588,0.2211368,483849.8750000,4914365.0000000,1256.637061435917303,125663.706143591727596,0,
831,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST LOUIS,RD,NE,,,07/22/2019,1,853,8,8,6,6,0.7940000,0.7940000,0.5980000,0.5980000,-122.9226456,45.1203804,7.0000000,0.8170588,0.0000000,506083.9375000,4996326.5000000,1256.637061435917303,125663.706143591727596,0,
832,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,BARLOW,RD,,,,07/22/2019,1,854,6,6,7,6,0.5980000,0.5980000,0.6960000,0.5980000,-122.7409210,45.1003418,6.2500000,0.7305883,0.0000000,520383.8750000,4994130.0000000,1256.637061435917303,125663.706143591727596,0,
833,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MERIDIAN,RD,NE,,,07/22/2019,1,855,6,7,5,7,0.5980000,0.6960000,0.5000000,0.6960000,-122.7435303,45.0605545,6.2500000,0.7305883,0.0313958,520192.3125000,4989709.0000000,1256.637061435917303,125663.706143591727596,0,
834,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MERIDIAN,RD,NE,,,07/22/2019,1,856,6,6,5,7,0.5980000,0.5980000,0.5000000,0.6960000,-122.7435226,45.0664062,6.0000000,0.7017647,0.0000258,520191.2500000,4990359.0000000,1256.637061435917303,125663.706143591727596,0,
835,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLTRA,RD,,,,07/22/2019,2,858,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.0081329,44.5976639,8.0000000,0.9323530,0.5748512,499354.4375000,4938257.5000000,1256.637061435917303,125663.706143591727596,0,
836,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LACOMB,DR,,,,07/22/2019,1,860,4,4,4,5,0.4020000,0.4020000,0.4020000,0.5000000,-122.8281860,44.5771713,4.2500000,0.5000000,0.0000000,513640.9687500,4935995.5000000,1256.637061435917303,125663.706143591727596,0,
837,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEDARWOOD,RD,NE,,,07/22/2019,1,861,8,8,6,7,0.7940000,0.7940000,0.5980000,0.6960000,-122.7797775,45.2402878,7.2500000,0.8458824,0.0149818,517284.2812500,5009667.5000000,1256.637061435917303,125663.706143591727596,0,
838,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HILLSBORO-SILVERTON,HWY,,,,07/22/2019,1,862,6,8,6,6,0.5980000,0.7940000,0.5980000,0.5980000,-122.8017120,45.1202545,6.5000000,0.7594118,0.0000000,515595.5625000,4996328.5000000,1256.637061435917303,125663.706143591727596,0,
839,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAST LACOMB,RD,,,,07/22/2019,1,863,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.7205505,44.5975723,0.0000000,0.0100000,0.0000000,522178.6562500,4938285.0000000,1256.637061435917303,125663.706143591727596,0,
840,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCK HILL,DR,,,,07/22/2019,2,864,6,5,5,6,0.5980000,0.5000000,0.5000000,0.5980000,-122.9001236,44.4957161,5.5000000,0.6441177,0.0000000,507940.3125000,4926938.5000000,1256.637061435917303,125663.706143591727596,0,
841,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEGLE,RD,NE,,,07/22/2019,1,865,8,6,5,8,0.7940000,0.5980000,0.5000000,0.7940000,-122.9503250,44.9488602,6.7500000,0.7882353,0.3360363,503918.6250000,4977270.5000000,1256.637061435917303,125663.706143591727596,0,
842,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALLEY VIEW,RD,NE,,,07/22/2019,1,866,6,8,6,7,0.5980000,0.7940000,0.5980000,0.6960000,-122.7486725,45.0098038,6.7500000,0.7882353,0.0000000,519804.9687500,4984070.5000000,1256.637061435917303,125663.706143591727596,0,
843,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDE,RD,,,,07/22/2019,1,867,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.7739105,44.6267853,0.0000000,0.0100000,0.0000000,517934.3750000,4941517.0000000,1256.637061435917303,125663.706143591727596,0,
844,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,LIBERAL,WAY,,,,07/22/2019,1,868,6,7,4,7,0.5980000,0.6960000,0.4020000,0.6960000,-122.6110992,45.1971321,6.0000000,0.7017647,0.0494495,530545.9375000,5004923.0000000,1256.637061435917303,125663.706143591727596,0,
845,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,LIBERAL,WAY,,,,07/22/2019,1,869,7,8,7,7,0.6960000,0.7940000,0.6960000,0.6960000,-122.6055450,45.1927948,7.2500000,0.8458824,0.0043634,530984.5000000,5004443.5000000,1256.637061435917303,125663.706143591727596,0,
846,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,LIBERAL,WAY,,,,07/22/2019,1,870,7,8,6,6,0.6960000,0.7940000,0.5980000,0.5980000,-122.5991745,45.1929779,6.7500000,0.7882353,0.0000000,531485.1250000,5004466.0000000,1256.637061435917303,125663.706143591727596,0,
847,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHURCH,DR,,,,07/22/2019,2,871,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.2036667,44.5141754,8.0000000,0.9323530,0.5082117,483812.9375000,4929004.0000000,1256.637061435917303,125663.706143591727596,0,
848,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHURCH,DR,,,,07/22/2019,2,872,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.1955719,44.5139236,8.0000000,0.9323530,0.0943874,484455.9062500,4928974.5000000,1256.637061435917303,125663.706143591727596,0,
849,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHURCH,DR,,,,07/22/2019,2,873,6,8,8,8,0.5980000,0.7940000,0.7940000,0.7940000,-123.1881332,44.5124474,7.5000000,0.8747059,0.6684897,485047.1562500,4928809.0000000,1256.637061435917303,125663.706143591727596,0,
850,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,CLAPSHAW HILL,RD,,,,07/22/2019,1,874,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1755066,45.5922852,0.0000000,0.0100000,0.0000000,486310.7812500,5048764.0000000,1256.637061435917303,125663.706143591727596,0,
851,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAKE CREEK,DR,,,,07/22/2019,2,875,5,8,6,8,0.5000000,0.7940000,0.5980000,0.7940000,-123.1002426,44.3597794,6.7500000,0.7882353,0.9130495,492011.8125000,4911839.0000000,1256.637061435917303,125663.706143591727596,0,
852,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAKE CREEK,DR,,,,07/22/2019,2,876,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.0920868,44.3597412,8.0000000,0.9323530,0.4376563,492661.7812500,4911834.0000000,1256.637061435917303,125663.706143591727596,1,0
853,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,ONA,WAY,,,,07/22/2019,1,878,6,6,6,6,0.5980000,0.5980000,0.5980000,0.5980000,-122.6010742,45.1402054,6.0000000,0.7017647,0.0000000,531364.8750000,4998603.0000000,1256.637061435917303,125663.706143591727596,0,
854,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEORIA,RD,,,,07/22/2019,2,879,7,8,7,8,0.6960000,0.7940000,0.6960000,0.7940000,-123.1766510,44.2908363,7.5000000,0.8747059,0.3538297,485906.5000000,4904191.5000000,1256.637061435917303,125663.706143591727596,0,
855,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEORIA,RD,,,,07/22/2019,2,880,6,8,8,8,0.5980000,0.7940000,0.7940000,0.7940000,-123.1776657,44.2966156,7.5000000,0.8747059,0.7490257,485827.2187500,4904833.5000000,1256.637061435917303,125663.706143591727596,0,
856,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMP CREEK,RD,,,,07/22/2019,3,881,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.8991928,44.0675659,0.0000000,0.0100000,0.0000000,508073.1562500,4879382.0000000,1256.637061435917303,125663.706143591727596,0,
857,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,882,7,7,6,7,0.6960000,0.6960000,0.5980000,0.6960000,-123.0994339,45.0575333,6.7500000,0.7882353,0.0000000,492170.6250000,4989346.5000000,1256.637061435917303,125663.706143591727596,0,
858,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,883,8,7,7,8,0.7940000,0.6960000,0.6960000,0.7940000,-123.1076050,45.0570793,7.5000000,0.8747059,0.0818485,491527.3750000,4989297.0000000,1256.637061435917303,125663.706143591727596,0,
859,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,884,8,8,5,8,0.7940000,0.7940000,0.5000000,0.7940000,-123.1146851,45.0542641,7.2500000,0.8458824,0.0021801,490969.5312500,4988985.0000000,1256.637061435917303,125663.706143591727596,0,
860,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,885,8,8,7,7,0.7940000,0.7940000,0.6960000,0.6960000,-123.1223907,45.0528412,7.5000000,0.8747059,0.0073674,490362.8437500,4988827.5000000,1256.637061435917303,125663.706143591727596,0,
861,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,886,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-123.1293259,45.0501747,6.2500000,0.7305883,0.0005449,489815.9375000,4988532.5000000,1256.637061435917303,125663.706143591727596,0,
862,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,887,10,8,8,8,0.9900000,0.7940000,0.7940000,0.7940000,-123.1368027,45.0509872,8.5000000,0.9900000,0.5908660,489227.4687500,4988623.5000000,1256.637061435917303,125663.706143591727596,0,
863,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,888,5,4,5,6,0.5000000,0.4020000,0.5000000,0.5980000,-123.1445389,45.0489845,5.0000000,0.5864706,0.0000000,488617.9375000,4988402.0000000,1256.637061435917303,125663.706143591727596,0,
864,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,889,5,5,5,6,0.5000000,0.5000000,0.5000000,0.5980000,-123.1511383,45.0456429,5.2500000,0.6152941,0.0000000,488097.4062500,4988031.5000000,1256.637061435917303,125663.706143591727596,0,
865,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,890,6,5,5,6,0.5980000,0.5000000,0.5000000,0.5980000,-123.1546860,45.0410385,5.5000000,0.6441177,0.0000000,487817.2500000,4987521.0000000,1256.637061435917303,125663.706143591727596,0,
866,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETHEL HEIGHTS,RD,NW,,,07/22/2019,1,891,6,7,6,7,0.5980000,0.6960000,0.5980000,0.6960000,-123.1543198,45.0352745,6.5000000,0.7594118,0.0000000,487844.9687500,4986880.5000000,1256.637061435917303,125663.706143591727596,0,
867,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUMMIT,LP,SE,,,07/22/2019,1,892,7,8,7,8,0.6960000,0.7940000,0.6960000,0.7940000,-122.9892502,44.8003693,7.5000000,0.8747059,0.0016429,500849.9062500,4960774.0000000,1256.637061435917303,125663.706143591727596,0,
868,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUMMIT,LP,SE,,,07/22/2019,1,893,5,6,6,8,0.5000000,0.5980000,0.5980000,0.7940000,-122.9928970,44.7967072,6.2500000,0.7305883,0.1135871,500561.5312500,4960367.5000000,1256.637061435917303,125663.706143591727596,0,
869,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,PARSON,RD,,,,07/22/2019,1,894,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.2246552,45.6086731,0.0000000,0.0100000,0.0000000,482482.4687500,5050594.5000000,1256.637061435917303,125663.706143591727596,0,
870,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DECKER,RD,,,,07/22/2019,3,895,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.3766556,44.4581108,8.0000000,0.9323530,0.0010860,470035.0312500,4922825.5000000,1256.637061435917303,125663.706143591727596,0,
871,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DECKER,RD,,,,07/22/2019,3,896,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.3684921,44.4580917,8.0000000,0.9323530,0.1030847,470685.0000000,4922820.0000000,1256.637061435917303,125663.706143591727596,0,
872,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAMS,RD,,,,07/22/2019,3,897,6,7,8,8,0.5980000,0.6960000,0.7940000,0.7940000,-123.2514496,44.8928032,7.2500000,0.8458824,0.8026856,480145.0312500,4971073.0000000,1256.637061435917303,125663.706143591727596,0,
873,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAMS,RD,,,,07/22/2019,3,898,5,8,8,8,0.5000000,0.7940000,0.7940000,0.7940000,-123.2470932,44.8878441,7.2500000,0.8458824,0.1582411,480487.4687500,4970521.0000000,1256.637061435917303,125663.706143591727596,0,
874,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAMS,RD,,,,07/22/2019,3,899,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-123.2447815,44.8822327,6.2500000,0.7305883,0.0000000,480668.0937500,4969897.0000000,1256.637061435917303,125663.706143591727596,0,
875,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAMS,RD,,,,07/22/2019,3,900,6,6,6,8,0.5980000,0.5980000,0.5980000,0.7940000,-123.2426529,44.8765793,6.5000000,0.7594118,0.0092700,480834.5000000,4969269.0000000,1256.637061435917303,125663.706143591727596,1,1
876,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAPLETON-JUNCTION CITY,HWY,,,,07/22/2019,3,901,7,7,8,7,0.6960000,0.6960000,0.7940000,0.6960000,-123.2706146,44.1913223,7.2500000,0.8458824,0.0000612,478373.3125000,4893158.5000000,1256.637061435917303,125663.706143591727596,0,
877,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAPLETON-JUNCTION CITY,HWY,,,,07/22/2019,3,902,6,7,7,8,0.5980000,0.6960000,0.6960000,0.7940000,-123.2625732,44.1921768,7.0000000,0.8170588,0.0005446,479016.6250000,4893251.5000000,1256.637061435917303,125663.706143591727596,0,
878,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAPLETON-JUNCTION CITY,HWY,,,,07/22/2019,3,903,7,8,8,8,0.6960000,0.7940000,0.7940000,0.7940000,-123.2545242,44.1930466,7.7500000,0.9035294,0.0571288,479659.7500000,4893346.0000000,1256.637061435917303,125663.706143591727596,0,
879,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/22/2019,1,904,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1763306,45.5202522,0.0000000,0.0100000,0.0000000,486228.6250000,5040761.5000000,1256.637061435917303,125663.706143591727596,0,
880,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HYLO,RD,SE,,,07/22/2019,1,905,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-123.0276184,44.8466568,6.2500000,0.7305883,0.0000000,497817.6250000,4965916.5000000,1256.637061435917303,125663.706143591727596,0,
881,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,GRAHAM,RD,,,,07/22/2019,1,906,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1528854,45.6180496,0.0000000,0.0100000,0.0000000,488080.3125000,5051623.0000000,1256.637061435917303,125663.706143591727596,0,
882,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIDGE,DR,,,,07/22/2019,2,907,5,7,6,7,0.5000000,0.6960000,0.5980000,0.6960000,-123.0714645,44.5048790,6.2500000,0.7305883,0.0000000,494319.3750000,4927953.5000000,1256.637061435917303,125663.706143591727596,0,
883,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,FARMINGTON,RD,,,,07/22/2019,1,908,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.9119186,45.4512215,0.0000000,0.0100000,0.0000000,506887.3437500,5033081.0000000,1256.637061435917303,125663.706143591727596,0,
884,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,GALES CREEK,RD,,,,07/22/2019,1,909,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1900101,45.5605507,0.0000000,0.0100000,0.0000000,485170.8125000,5045241.0000000,1256.637061435917303,125663.706143591727596,0,
885,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,GALES CREEK,RD,,,,07/22/2019,1,910,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1942520,45.5652809,0.0000000,0.0100000,0.0000000,484841.1562500,5045767.0000000,1256.637061435917303,125663.706143591727596,0,
886,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELL PLAIN,DR,,,,07/22/2019,2,911,8,5,6,8,0.7940000,0.5000000,0.5980000,0.7940000,-123.1269836,44.4951706,6.7500000,0.7882353,0.1063739,489904.4375000,4926881.0000000,1256.637061435917303,125663.706143591727596,0,
887,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELL PLAIN,DR,,,,07/22/2019,2,912,8,6,7,5,0.7940000,0.5980000,0.6960000,0.5000000,-123.1203918,44.4936485,6.5000000,0.7594118,0.0000000,490428.3437500,4926711.0000000,1256.637061435917303,125663.706143591727596,0,
888,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELL PLAIN,DR,,,,07/22/2019,2,913,5,6,6,8,0.5000000,0.5980000,0.5980000,0.7940000,-123.1165390,44.4903450,6.2500000,0.7305883,0.1984149,490733.7187500,4926343.5000000,1256.637061435917303,125663.706143591727596,0,
889,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,BARNARDS,RD,,,,07/22/2019,1,914,7,7,6,8,0.6960000,0.6960000,0.5980000,0.7940000,-122.7142410,45.1726685,7.0000000,0.8170588,0.0004564,522454.5312500,5002171.5000000,1256.637061435917303,125663.706143591727596,0,
890,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/22/2019,2,915,6,6,8,7,0.5980000,0.5980000,0.7940000,0.6960000,-123.0016251,44.2451782,6.7500000,0.7882353,0.0000000,499870.2187500,4899105.0000000,1256.637061435917303,125663.706143591727596,0,
891,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIDGE,DR,,,,07/22/2019,2,916,4,7,8,5,0.4020000,0.6960000,0.7940000,0.5000000,-123.0529404,44.5048866,6.0000000,0.7017647,0.0000000,495791.6562500,4927953.5000000,1256.637061435917303,125663.706143591727596,0,
892,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,WILHOIT,RD,,,,07/22/2019,1,917,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-122.5899429,45.1285172,6.2500000,0.7305883,0.0000000,532246.4375000,4997309.0000000,1256.637061435917303,125663.706143591727596,0,
893,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,WILHOIT,RD,,,,07/22/2019,1,918,6,6,5,6,0.5980000,0.5980000,0.5000000,0.5980000,-122.5906677,45.1227417,5.7500000,0.6729411,0.0000000,532192.6875000,4996667.5000000,1256.637061435917303,125663.706143591727596,0,
894,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISTLETOE,RD,,,,07/22/2019,3,919,6,6,5,7,0.5980000,0.5980000,0.5000000,0.6960000,-123.2911911,44.8680191,6.0000000,0.7017647,0.0000000,476997.3437500,4968330.5000000,1256.637061435917303,125663.706143591727596,0,
895,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISTLETOE,RD,,,,07/22/2019,3,920,7,8,6,8,0.6960000,0.7940000,0.5980000,0.7940000,-123.2911987,44.8621674,7.2500000,0.8458824,0.1242306,476994.3750000,4967680.5000000,1256.637061435917303,125663.706143591727596,0,
896,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CURTIS,RD,,,,07/22/2019,2,922,6,6,8,6,0.5980000,0.5980000,0.7940000,0.5980000,-123.1398926,44.2106743,6.5000000,0.7594118,0.0000000,488824.2812500,4895281.5000000,1256.637061435917303,125663.706143591727596,0,
897,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CURTIS,RD,,,,07/22/2019,2,923,5,5,8,7,0.5000000,0.5000000,0.7940000,0.6960000,-123.1396332,44.2163315,6.2500000,0.7305883,0.0000000,488845.6250000,4895910.5000000,1256.637061435917303,125663.706143591727596,1,0
