Lark_ID,firstInterval,firstDet,surveyEvent,unique_ID,Survey_Event_ID,Observer,Survey_Date,Survey_Time,Wind,Temp,Sky_Code,Avg_Noise,Max_Noise,OVSP?,Site_Comments,Number_Detected,Expr1014,Individual_ID,Sex,Age,distanceBand,Interval_1,Interval_2,Interval_3,Interval_4,Notes,Count_Date,Start_Time,Site_ID,dayOfYear,surveyYear,sunrise,mas
NA,NA,NA,22_3_0643,643,88,MLG,6/20/2022,08:00:00,0,59.4,Mostly cloudy,75.2,92,0,"Tall grass on south side, mowed lawn on north side. Line of trees to northeast. Grass up to pavement.
Other species: BCCH, RTHA, SPTO, CHSP, DEJU, WEWP, HOWR, CORA, COYE, AMCR, BTPI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-20,8H 0M 0S,643,171,2022,2022-06-20T12:29:28Z,151
NA,NA,NA,22_3_0814,814,90,MLG,6/20/2022,08:42:00,0.5,60.2,Mostly cloudy,72.5,94,0,"Grass fields on both sides, multiple lines of tall trees west and directly to the sides of the point. Gravel and grass shoulder, steep ditch on south side.
Other species: BCCH, TUVU, BHGR, WEWP, YEWA, HOFI, AMGO, BHCO, SPTO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-20,8H 42M 0S,814,171,2022,2022-06-20T12:29:28Z,192.99999999999994
NA,NA,NA,22_3_0927,927,53,BMW,6/16/2022,09:27:00,1.7,66,Mostly cloudy,50,108,0,"Hazelnuts (4-5ft tall) on one side, grass field and cows on the other side. Near Corvallis airport.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,9H 27M 0S,927,167,2022,2022-06-16T12:29:05Z,237.99999999999994
NA,NA,NA,22_3_0955,955,79,MLG,6/19/2022,08:21:00,1.4,56.9,Mostly cloudy,67.1,90,0,"Farm on south side with guard dog, very small squash in field to north. Gravel shoulder with hay and some grass.
Other species: WCSP, BRBL, EUCD, CLSW, CORA, KILL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,8H 21M 0S,955,170,2022,2022-06-19T12:29:19Z,171.99999999999997
NA,NA,NA,22_3_0981,981,179,BMW,6/29/2022,09:20:00,0,67,Mostly cloudy,66,111,0,"Grass fields on the north, some x-mas trees on the south, though with open patches between tree groups. Busy paved hwy running east west with gravel rd running south. Probably a decent area for Vesper Sparrows, though I didn't hear any at the survey spot. California quail in the x-mas trees.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,9H 20M 0S,981,180,2022,2022-06-29T12:32:24Z,228.00000000000006
NA,NA,NA,22_3_0991,991,76,MLG,6/19/2022,07:16:00,0,55.4,Drizzle,71,104,0,"Short cornfield to south, tall grass to north. Narrow gravel shoulder/ditch. Horse pasture to southeast.
Other species: BASW, WCSP, PUMA, MAKE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,7H 16M 0S,991,170,2022,2022-06-19T12:29:19Z,107
NA,NA,NA,22_3_1189,1189,43,MLG,6/16/2022,05:57:00,0,56.9,Drizzle,59.4,90,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,5H 57M 0S,1189,167,2022,2022-06-16T12:29:05Z,28.000000000000007
NA,NA,NA,22_3_1231,1231,174,BMW,6/28/2022,05:43:00,3.5,55.5,Mostly cloudy,44,101,0,"Large wheat field on the west, house and grass field on the east. Gravel rd. One row of trees along south edge. Point is right in front of a house. Savannah sparrows x3, white-crowned sparrow.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-28,5H 43M 0S,1231,179,2022,2022-06-28T12:31:57Z,12.00000000000001
NA,NA,NA,22_3_1425,1425,56,BMW,6/16/2022,06:05:00,0,64,Mostly cloudy,37,69,0,"Farm and hazelnuts on one side. Field of grass on other. Maybe not quite 50% suitable, but there is a section of wide open gravel road and a big field.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,6H 5M 0S,1425,167,2022,2022-06-16T12:29:05Z,35.99999999999998
NA,NA,NA,22_3_1509,1509,161,BMW,6/23/2022,06:32:00,4,51,Clear,66,111,0,"Wheat field on one side, some large ag buildings and a newly planted field of what looks like squash plants. Savannah sparrows.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,6H 32M 0S,1509,174,2022,2022-06-23T12:30:08Z,61.99999999999999
NA,NA,NA,22_3_1577,1577,93,MLG,6/22/2022,06:19:00,0,56.2,Clear,34.9,59,0,"Near 2 houses to west, tall grass field with mowed border to east. More tall grass to west behind the houses.
Other species: CORA, WCSP, BHCO, BRBL, MAKE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22,6H 19M 0S,1577,173,2022,2022-06-22T12:29:53Z,49.999999999999986
NA,NA,NA,22_3_1578,1578,177,BMW,6/29/2022,05:52:00,1.7,59,Mostly cloudy,26,55,0,Grass fields on the east. Line of tall trees along the road (walnuts?) and then a bare dirt field and grass and wheat and clover fields on west. Quiet gravel road. Savannah sparrow.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,5H 52M 0S,1578,180,2022,2022-06-29T12:32:24Z,20.000000000000036
NA,NA,NA,22_3_1638,1638,35,MLG,6/14/2022,05:50:00,0,56,Mostly cloudy,61.5,79,0,"Gravel shoulder. Trees on west side, fenced grassy field east with a pond. Lots of other birds singing",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-14,5H 50M 0S,1638,165,2022,2022-06-14T12:29:06Z,20.99999999999998
NA,NA,NA,22_3_1679,1679,176,BMW,6/29/2022,06:09:00,1,58,Mostly cloudy,15,49,0,Tall grass fields on both sides. One house and barn on a gravel rd. Super quiet spot. Savannah sparrow.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,6H 9M 0S,1679,180,2022,2022-06-29T12:32:24Z,37.00000000000003
NA,NA,NA,22_3_1761,1761,37,MLG,6/14/2022,06:40:00,0,57.4,Drizzle,81,102,0,"In front of a house, there are trees on both sides but bare shoulder with tall grass or clover fields beyond trees",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-14,6H 40M 0S,1761,165,2022,2022-06-14T12:29:06Z,71.00000000000001
NA,NA,NA,22_3_2409,2409,110,MLG,6/24/2022,06:21:00,1.3,53.1,Clear,76.7,101,0,"Grass fields on both sides. No bare ground, grass up to pavement
Other species: SASP, WEME, BRBL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,6H 21M 0S,2409,175,2022,2022-06-24T12:30:26Z,50.99999999999998
NA,NA,NA,22_3_2452,2452,159,BMW,6/23/2022,07:10:00,2.3,56.5,Clear,55,106,0,"Grass fields and horse pasture and house on one side. Trees lining the road and hazelnuts on the other. White-breasted nuthatch, acorn woodpecker.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,7H 10M 0S,2452,174,2022,2022-06-23T12:30:08Z,100.00000000000001
NA,NA,NA,22_3_2741,2741,171,BMW,6/26/2022,07:13:00,1.8,73,Clear,36,64,0,"Forest on south, grass seed field on the north. Gravel Road. Some fields east of here had low vegetation and looked good for horned larks, but not in the circle. Quiet and no traffic.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-26,7H 13M 0S,2741,177,2022,2022-06-26T12:31:07Z,102.00000000000001
NA,NA,NA,22_3_2821,2821,155,BMW,6/19/2022,06:43:00,0,62,Mostly cloudy,21,56,0,"Very close to a house with a barking dog. Wheat and grass fields on both sides. Quail, kestrel, white-crowned sparrow, bullock's oriole, acorn woodpecker.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,6H 43M 0S,2821,170,2022,2022-06-19T12:29:19Z,74
NA,NA,NA,22_3_2825,2825,54,BMW,6/16/2022,09:00:00,5,64,Mostly cloudy,51,97,0,"Tall grass field on one side, wide gravel rd, some grass field and trees (oaks) on the other side. No traffic, noise level was quiet but I think my phone was picking up the wind.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,9H 0M 0S,2825,167,2022,2022-06-16T12:29:05Z,211
NA,NA,NA,22_3_3047,3047,124,MLG,6/29/2022,06:45:00,1.4,58.6,Drizzle,80.9,103,0,"Busy highway (99E) Tall grass on both sides. Bare/gravel shoulder and mowed field margins. Houses and trees near buffer.
Other species: BASW, HOFI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,6H 45M 0S,3047,180,2022,2022-06-29T12:32:24Z,73
NA,NA,NA,22_3_3056,3056,109,MLG,6/24/2022,05:56:00,1.1,54.5,Clear,54.5,76,0,"Across from houses. Tall grass fields to north. Some trees along the fence, mowed shoulder.
Other species: EUCD, CHSP, AMCR, WCSP, COHA, AMGO, BASW, BHGR, BRBL, LABU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,5H 56M 0S,3056,175,2022,2022-06-24T12:30:26Z,26.000000000000014
NA,NA,NA,22_3_3086,3086,112,MLG,6/24/2022,07:15:00,1.6,57.1,Clear,63,89,0,"In front of a house. Mowed grass shoulder. Wheat field to north, trees to south around houses. Emus and peafowl in a pasture.
Other species: EMU, INPE, WCSP, EUCD, PUFI, WEWP, AMRO, CEDW, BLPH, AMCR, VASW, BUOR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,7H 15M 0S,3086,175,2022,2022-06-24T12:30:26Z,105
NA,NA,NA,22_3_3153,3153,36,MLG,6/14/2022,06:09:00,0,57,Mostly cloudy,60.3,80,0,"Gravel road w/ tall grass on both sides, line of trees to the south",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-14,6H 9M 0S,3153,165,2022,2022-06-14T12:29:06Z,40.000000000000014
NA,NA,NA,22_3_3154,3154,172,BMW,6/26/2022,07:47:00,4,76,Clear,40,90,0,"Oaks and open grassy yard/house on one side, large grass field on the east side. Savannah sparrow.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-26,7H 47M 0S,3154,177,2022,2022-06-26T12:31:07Z,136
NA,NA,NA,22_3_3166,3166,26,MLG,6/10/2022,07:48:00,3.1,65.5,Mostly cloudy,14.1,34.6,0,Tall grass on both sides of gravel road with mowed edges,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-10,7H 48M 0S,3166,161,2022,2022-06-10T12:29:36Z,139
NA,NA,NA,22_3_3238,3238,154,BMW,6/19/2022,08:19:00,0,65,Mostly cloudy,28,84,0,"1/3 mature hazelnuts, 2/3 grass field. No traffic, max noise was just me moving nearby. Savannah sparrows and a kestrel.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,8H 19M 0S,3238,170,2022,2022-06-19T12:29:19Z,169.99999999999997
NA,NA,NA,22_3_3242,3242,170,BMW,6/19/2022,08:33:00,0,63,Mostly cloudy,25,51,0,"Grass field on one side and low veg field on the other, looks like clover. Quiet spot on a gravel rd, but the survey point is 30ft in front of a house and their windows, I could hear them talking while I did the survey. Seems like these should be moved slightly in future years so it doesn't stress out homeowners (and surveyors). Black-headed grosbeak, cedar waxwing, savannah sparrow.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,8H 33M 0S,3242,170,2022,2022-06-19T12:29:19Z,184.00000000000003
NA,NA,NA,22_3_3421,3421,166,BMW,6/23/2022,09:45:00,7.5,62,Clear,55,98,0,"Houses on the north side, field of tall green flowering plant on the south side. A little windy, last survey of the day. White-crowned sparrow and western wood-pewee. Winds were gusting up to 11mph.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,9H 45M 0S,3421,174,2022,2022-06-23T12:30:08Z,255
NA,NA,NA,22_3_3501,3501,80,MLG,6/19/2022,08:38:00,1,57.7,Mostly cloudy,88.1,104,0,"Busy road. Tall grass to east, tilled stubble to west.
hundreds of starlings",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,8H 38M 0S,3501,170,2022,2022-06-19T12:29:19Z,188.99999999999997
NA,NA,NA,22_3_3562,3562,206,SHA,6/24/2022,05:40:00,0,53.4,Clear,72.3,85,0,"on hwy 20, rr tracks run along and parallel road with some bare ground strips between",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,5H 40M 0S,3562,175,2022,2022-06-24T12:30:26Z,10.000000000000018
NA,NA,NA,22_3_3586,3586,129,MLG,6/29/2022,09:11:00,1.1,62.1,Mostly cloudy,77.2,107,0,"Wheat on east side with fruit trees farther south, tall grass to west. Gravel road. House to northeast. Quiet except 2 4wheelers passing by
Other species: TUVU, WCSP, SASP, BASW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,9H 11M 0S,3586,180,2022,2022-06-29T12:32:24Z,219.00000000000003
NA,NA,NA,22_3_3604,3604,78,MLG,6/19/2022,07:58:00,0,57.2,Mostly cloudy,43.1,66,0,"Bare or short/new grass fields on both sides, shrubby creek between fields.
Other species: BHCO, COYE, SOSP, KILL, ANHU, BASW, VGSW,TRSW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,7H 58M 0S,3604,170,2022,2022-06-19T12:29:19Z,149
NA,NA,NA,22_3_3617,3617,169,BMW,6/26/2022,08:14:00,5,76.8,Clear,52,102,0,"Hazelnuts on the north side, grass field on the south side. Paved road. Big gravel patch in the field on the south. Savannah sparrows.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-26,8H 14M 0S,3617,177,2022,2022-06-26T12:31:07Z,162.99999999999994
NA,NA,NA,22_3_3709,3709,59,BMW,6/16/2022,07:22:00,2.7,56.5,Mostly cloudy,77,110,0,"Hwy 99w, very noisy at times, especially because a row of trees on each side of the road seem to funnel and amplify the sound. Half hazelnuts, half wheat fields, but with 10-12ft hedge of trees. Hard to hear much.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,7H 22M 0S,3709,167,2022,2022-06-16T12:29:05Z,112.99999999999997
NA,NA,NA,22_3_3717,3713,47,MLG,6/16/2022,07:28:00,4.2,57.8,Mostly cloudy,70.3,94,0,"Mowed shoulder, berm to north, grass fields to south. Coburg hunting club. Other species: COYE, YEWA, SOSP, RWBL, BRBL, CAQU, CLSW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,7H 28M 0S,3713,167,2022,2022-06-16T12:29:05Z,119
NA,NA,NA,22_3_3719,3719,137,BMW,6/13/2022,05:42:00,2.4,47,Partly cloudy,74,111,0,"On very busy hwy 22 to the coast. First stop of the morning to minimize traffic sounds. Tall grass/hay on both sides of the road. I know from personal experience there are horned larks 1/4 mile to the east, but I never heard them at all this morning. Probably a good site to do on a Sunday morning.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-13,5H 42M 0S,3719,164,2022,2022-06-13T12:29:11Z,13.000000000000007
NA,NA,NA,22_3_3737,3737,128,MLG,6/29/2022,08:46:00,2.4,61.4,Mostly cloudy,82.6,106,0,"Tall grass mixed with wildflowers to south and northeast, low marshy spots but no bare ground visible. Plowed/short grass with bare dirt to northwest. Got dive bombed by a bunch of Wilson's phalaropes
Other species: BASW, KILL, CLSW, VASW, WIPH, RWBL, LEGO, SASP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,8H 46M 0S,3737,180,2022,2022-06-29T12:32:24Z,194.00000000000006
NA,NA,NA,22_3_3759,3759,87,MLG,6/20/2022,07:35:00,1.4,53.1,Mostly cloudy,41.2,57,0,"1m tall filberts on west side with somewhat tilled bare ground underneath. Tall grass to the east. Bare shouler.
Other species: RTHA, KILL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-20,7H 35M 0S,3759,171,2022,2022-06-20T12:29:28Z,125.99999999999997
NA,NA,NA,22_3_3771,3771,130,MLG,6/30/2022,05:57:00,1,58.1,Clear,62.2,86,0,"Tall grass on both sides, gravel shoulder.
Other species: SASP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-30,5H 57M 0S,3771,181,2022,2022-06-30T12:32:54Z,25.000000000000018
NA,NA,NA,22_3_3855,3855,55,BMW,6/16/2022,06:34:00,0,61.5,Mostly cloudy,28,59,0,"One bare dirt field in one corner, one tall spinach seed field, and some grass with trees in the background. Seems like coordinates a little further from trees would get more suitable habitat. Bullock's Orioles calling from trees.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,6H 34M 0S,3855,167,2022,2022-06-16T12:29:05Z,64.99999999999999
NA,NA,NA,22_3_3873,3873,173,BMW,6/28/2022,06:45:00,3,59,Mostly cloudy,56,112,0,"Cut grass field on west, baled hay on the east, with a house. Paved road. One row of trees between fields. Lots of starlings in cut field. Wind gusts up to 10mph.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-28,6H 45M 0S,3873,179,2022,2022-06-28T12:31:57Z,74
NA,NA,NA,22_3_3881,3881,97,MLG,6/22/2022,07:34:00,1.8,62.5,Clear,51.9,67,0,"Tall grass fields on both sides of gravel road. Bare spot at the bottom of the hill to northwest.
Other species: BASW, SASP, WEWP, HOFI, BHGR, MODO, SOSP, SWTH, BEWR, CEDW, BRBL, LEGO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22,7H 34M 0S,3881,173,2022,2022-06-22T12:29:53Z,124.99999999999999
NA,NA,NA,22_3_3902,3902,158,BMW,6/23/2022,07:32:00,9,56,Clear,46,100,0,"Tall grass hay on south side, short (6-8"" tall) widely spaced grass on north side. Wide open area, looks good for horned larks. No traffic, but wind gusts registered as loud on the wind app. Several savannah sparrows.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,7H 32M 0S,3902,174,2022,2022-06-23T12:30:08Z,122
NA,NA,NA,22_3_3906,3906,39,MLG,6/14/2022,07:23:00,2,52.7,Drizzle,44.4,67,0,"Gravel road. Tall trees on north side, grass field on south side. Sky code to 4 by end of survey.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-14,7H 23M 0S,3906,165,2022,2022-06-14T12:29:06Z,114.00000000000003
NA,NA,NA,22_3_3950,3950,75,MLG,6/19/2022,07:01:00,1,56.8,Drizzle,60.5,85,0,"Trees and a pond to the north, grass field to the south. Narrow gravel shoulder.
Other species: SOSP, WCSP, SPTO, RUHU, BAEA, BEWR, SASP, SWTH, AMGO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,7H 1M 0S,3950,170,2022,2022-06-19T12:29:19Z,92
NA,NA,NA,22_3_3968,3968,156,BMW,6/19/2022,06:26:00,0,57.5,Mostly cloudy,42,112,0,"Hwy 99w. Grass fields and wheat fields. No shoulder, parked on Stevenson rd and walked 99w. Early on Sunday seems ok to work with, as there are breaks in the traffic, but each car can be heard for a long time. Savannah sparrows.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19,6H 26M 0S,3968,170,2022,2022-06-19T12:29:19Z,57.000000000000014
NA,NA,NA,22_3_3998,3998,160,BMW,6/23/2022,06:51:00,1.7,56,Clear,41,99,0,"Tall grass/hay on both sides of the road. Some medium trees along the edges. Patch of tall trees/forest a little ways out of the circle. Savannah sparrow, common yellowthroat, bullock's oriole.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,6H 51M 0S,3998,174,2022,2022-06-23T12:30:08Z,80.99999999999997
NA,NA,NA,22_3_4051,4051,207,SHA,6/23/2022,09:12:00,6,65.1,Clear,60.1,79,0,"grass fields, one is pretty much bare earth",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,9H 12M 0S,4051,174,2022,2022-06-23T12:30:08Z,221.99999999999994
NA,NA,NA,22_3_4070,4070,25,MLG,6/10/2022,06:43:00,1,62.2,Mostly cloudy,10.7,50.6,0,"Park at the fir tree standing by itself and walk south to point. Stubble field with trees and tall grass northeast of point and tall grass on the other side. Other species noted: WCSP, KILL, COYE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-10,6H 43M 0S,4070,161,2022,2022-06-10T12:29:36Z,74
NA,NA,NA,22_3_4072,4072,162,BMW,6/23/2022,08:25:00,2,62,Clear,56,68,0,"Sparsely wooded hillside with houses on south side of the road and then grass fields to the north. Some distant construction and tractors making noise. House wren, Western tanager, Scrub Jay.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,8H 25M 0S,4072,174,2022,2022-06-23T12:30:08Z,174.99999999999997
NA,NA,NA,22_3_4245,4245,139,BMW,6/13/2022,06:25:00,0,53,Mostly cloudy,43,101,0,"Treeless grass and clover fields with little bare ground, though on a wide gravel road. Just east of Baskett Slough NWR.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-13,6H 25M 0S,4245,164,2022,2022-06-13T12:29:11Z,56.000000000000014
NA,NA,NA,22_3_4296,4296,164,BMW,6/23/2022,08:57:00,6,58,Clear,49,92,0,"No shoulder at all. A little windy. Open area, tall grass on both sides of the paved road. No open gravel or dirt. What percent of larks are found along paved roads? Cliff swallows.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,8H 57M 0S,4296,174,2022,2022-06-23T12:30:08Z,206.99999999999994
NA,NA,NA,22_3_4306,4306,89,MLG,6/20/2022,08:24:00,1.7,58.9,Mostly cloudy,63.1,91,0,"Trees and golfcourse on west side, grass field on east. Berm blocking view. Somewhat blind curve/hill
Other species: CHSP, MODO, RBSA, WEWP, TUVU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-20,8H 24M 0S,4306,171,2022,2022-06-20T12:29:28Z,175.00000000000003
NA,NA,NA,22_3_4378,4378,163,BMW,6/23/2022,09:17:00,7,59,Clear,48,98,0,"Tall grass field on both sides of the road. Max noise was due to wind, which reached 12mph gusts. Common yellowthroat and Kestrel.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,9H 17M 0S,4378,174,2022,2022-06-23T12:30:08Z,227
NA,NA,NA,22_3_4386,4386,111,MLG,6/24/2022,06:42:00,1.5,53.7,Clear,66.9,88,0,"In front of a house. Golf course and trees to south, wheat field and grass on either side of the house. Gravel and grass shoulder
Other species: COYE, CASJ, ANHU, BHCO, TRSW, AMKE, AMRO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24,6H 42M 0S,4386,175,2022,2022-06-24T12:30:26Z,72.00000000000001
NA,NA,NA,22_3_4406,4406,41,MLG,6/14/2022,08:44:00,4.7,55.9,Mostly cloudy,70.5,89,0,"Grass cattle pasture west of point with some bare patches. Horse pasture on east side. Low grass and gravel on roadside. Other species: CHSP, BUOR, BHGR, BRBL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-14,8H 44M 0S,4406,165,2022,2022-06-14T12:29:06Z,194.99999999999994
NA,NA,NA,22_3_4465,4456,208,SHA,6/23/2022,08:55:00,3.7,61.2,Clear,69.9,86,0,"fields with some stands of trees, fair amount of houses; pair of large dogs in fenced in field covering ~1/4 of survey area, intersection of busy road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,8H 55M 0S,4456,174,2022,2022-06-23T12:30:08Z,204.99999999999997
NA,NA,NA,22_3_4492,4492,58,BMW,6/16/2022,07:00:00,2.3,56,Mostly cloudy,38,91,0,"Right in front of some big ag buildings (see photos in google drive folder), but fields to the sides with some trees. Fields are wheat and grass.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,7H 0M 0S,4492,167,2022,2022-06-16T12:29:05Z,91
NA,NA,NA,22_3_4509,4509,60,BMW,6/16/2022,07:55:00,4,61.5,Mostly cloudy,57,100,0,"Tall grass fields on both sides of the road. House and equipment nearby. Fields surrounded by trees on the outskirts, but mostly fields.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,7H 55M 0S,4509,167,2022,2022-06-16T12:29:05Z,146
NA,NA,NA,22_3_4542,4542,142,BMW,6/13/2022,08:02:00,2.5,51.5,Mostly cloudy,41,108,0,"Some grass fields, some new hazelnuts, right in front of a house. Paved road with little bare ground.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-13,8H 2M 0S,4542,164,2022,2022-06-13T12:29:11Z,153
NA,NA,NA,22_3_4614,4614,178,BMW,6/29/2022,05:19:00,0,59,Mostly cloudy,62,109,0,"Hwy 99w. Creek splitting multiple grass fields. Traffis is light, but each car and especially the trucks can be heard/loud for a long ways. I've personally seen horned larks in the field in NE part of the cirlce previously, but the grass looks tall today. Savannah sparrow.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,5H 19M 0S,4614,180,2022,2022-06-29T12:32:24Z,-13.000000000000007
NA,NA,NA,22_3_4651,4651,209,SHA,6/23/2022,08:32:00,5.4,58.6,Clear,56,73,0,"small cut hayfield (~20x100m), small orchard, areas of short and long grass",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23,8H 32M 0S,4651,174,2022,2022-06-23T12:30:08Z,182
NA,NA,NA,22_3_4702,4702,61,BMW,6/16/2022,08:18:00,1.9,62,Mostly cloudy,39,99,0,"Grass field both sides of the road. Some hedgerows breaking up the fields. Some lower, wet grass on one side. Heard a Lazuli Bunting singing here.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16,8H 18M 0S,4702,167,2022,2022-06-16T12:29:05Z,169.00000000000003
NA,NA,NA,22_3_4732,4732,125,MLG,6/29/2022,06:58:00,3,59.4,Drizzle,79.3,103,0,"Busy highway (99E) Tall grass on west side, sheep pastures on east side. Gravel shoulder",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,6H 58M 0S,4732,180,2022,2022-06-29T12:32:24Z,86.00000000000001
NA,NA,NA,22_3_4928,4928,175,BMW,6/29/2022,06:31:00,2.6,60.2,Mostly cloudy,24,94,0,"Grass field on both sides. Some grapes in corner of circle. Gravel Rd. Field up the street looks good for larks. Common yellowthroat, White-crowned sparrow, Savannah sparrow.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29,6H 31M 0S,4928,180,2022,2022-06-29T12:32:24Z,59
NA,NA,NA,22_3_4937,4937,94,MLG,6/22/2022,06:38:00,2.4,58.2,Clear,48.7,63,0,"Blackberry hedge and berm on south side of gravel road, downhill grass field to north.
Other species: COYE, NOFL, SPTO, SOSP, SASP, CORA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-22,6H 38M 0S,4937,173,2022,2022-06-22T12:29:53Z,68.99999999999997
NA,NA,NA,22_3_5180,5180,165,BMW,6/26/2022,08:38:00,1.2,79,Clear,45,101,0,"Grass field on the south side of the road, mint on the north, with a few small trees. Paved Road. Mint field is patchy and seems better than the tall grass. Savannah sparrows.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-26,8H 38M 0S,5180,177,2022,2022-06-26T12:31:07Z,186.99999999999997
